UniqueID,Residence,Education,HouseHeadSex,Age,NumChild,WealthIndexOriginal,WealthIndex
8621,Rural,No Education,Male,48,3,-77302,136041
12564,Urban,Incomplete Primary,Female,45,3,131482,344825
2095,Rural,No Education,Male,39,7,-70221,143122
6307,Rural,No Education,Female,30,5,-93205,120138
9976,Urban,Higher,Female,40,3,206956,420299
13637,Rural,Incomplete Primary,Male,27,2,-68118,145225
2341,Rural,Incomplete Primary,Male,15,0,-46576,166767
266,Urban,Incomplete Secondary,Male,39,0,199261,412604
7496,Rural,Incomplete Primary,Male,40,8,-13952,199391
12729,Rural,Incomplete Primary,Male,18,0,-40587,172756
5688,Rural,No Education,Male,36,5,-100339,113004
9314,Rural,Incomplete Primary,Male,38,9,-24264,189079
11435,Rural,Incomplete Primary,Male,16,1,-8814,204529
12654,Rural,No Education,Male,35,4,-78108,135235
3543,Rural,No Education,Male,28,8,-128032,85311
14793,Urban,Incomplete Primary,Female,15,0,255822,469165
11103,Urban,No Education,Male,40,6,-69048,144295
15135,Rural,No Education,Male,33,5,-32747,180596
2143,Urban,No Education,Male,27,4,57079,270422
3852,Rural,No Education,Male,24,1,-47999,165344
13439,Rural,Incomplete Primary,Male,23,2,-37465,175878
1083,Rural,Incomplete Primary,Male,24,1,-4515,208828
1672,Urban,Incomplete Primary,Male,20,1,155797,369140
14653,Rural,No Education,Male,18,0,-66061,147282
6633,Urban,Incomplete Secondary,Male,34,1,223324,436667
12685,Rural,No Education,Male,25,2,-27771,185572
13133,Rural,Incomplete Primary,Male,18,1,-78938,134405
1504,Rural,No Education,Male,42,4,-58793,154550
1972,Urban,Incomplete Primary,Female,34,1,216333,429676
5351,Urban,No Education,Male,19,1,100730,314073
3799,Rural,No Education,Female,29,1,-70998,142345
7050,Urban,Incomplete Secondary,Male,26,2,35390,248733
695,Urban,Incomplete Primary,Female,26,1,136489,349832
3856,Rural,No Education,Male,21,2,-53826,159517
12512,Rural,No Education,Male,30,7,-32071,181272
13211,Urban,Incomplete Secondary,Female,18,0,179041,392384
11401,Urban,Incomplete Primary,Male,36,3,255091,468434
9776,Urban,Incomplete Secondary,Male,25,2,182074,395417
11071,Rural,No Education,Male,38,4,-57823,155520
3095,Rural,No Education,Male,39,7,-5871,207472
9046,Rural,Complete Primary,Male,41,6,31064,244407
14672,Rural,Incomplete Primary,Male,15,0,-81738,131605
14905,Rural,No Education,Male,33,0,-54136,159207
7856,Rural,No Education,Male,35,7,-138843,74500
7655,Rural,No Education,Male,25,3,-49035,164308
15275,Rural,No Education,Female,18,0,-103788,109555
3245,Rural,Incomplete Primary,Male,17,0,-93192,120151
3101,Rural,No Education,Male,28,4,-23486,189857
6129,Rural,Incomplete Primary,Male,30,2,-35986,177357
5724,Urban,Incomplete Primary,Male,17,0,221928,435271
3564,Urban,Higher,Female,24,1,183167,396510
5858,Rural,Incomplete Primary,Male,15,0,-45562,167781
6917,Urban,Incomplete Secondary,Male,16,0,135321,348664
11255,Urban,Complete Primary,Female,37,2,126780,340123
12890,Urban,Incomplete Secondary,Female,25,1,122666,336009
14648,Rural,No Education,Male,40,6,-44968,168375
13679,Rural,No Education,Male,29,7,-92363,120980
13344,Rural,No Education,Male,32,7,-72065,141278
9140,Rural,No Education,Male,30,4,-33556,179787
14441,Rural,Incomplete Primary,Male,22,1,-20645,192698
4873,Rural,No Education,Male,32,2,-35591,177752
14335,Rural,No Education,Male,29,3,-38257,175086
7667,Rural,Incomplete Primary,Male,25,2,-8930,204413
12385,Rural,Incomplete Primary,Male,18,1,-40105,173238
7560,Rural,No Education,Male,30,3,-66314,147029
3232,Urban,Incomplete Secondary,Male,18,0,149717,363060
12391,Rural,No Education,Male,45,4,-48487,164856
12163,Rural,Incomplete Secondary,Male,19,1,1598,214941
2485,Rural,Incomplete Secondary,Male,17,0,-72464,140879
9162,Urban,No Education,Male,20,2,-61262,152081
5884,Rural,Higher,Female,33,2,-26131,187212
4591,Rural,No Education,Male,46,8,-113131,100212
953,Rural,No Education,Male,28,4,-54735,158608
13550,Rural,No Education,Male,24,2,-48747,164596
13959,Rural,No Education,Male,35,6,-52666,160677
3410,Rural,No Education,Male,34,5,-34887,178456
10969,Rural,Incomplete Primary,Male,30,1,-40548,172795
1719,Urban,Higher,Male,25,2,132440,345783
9628,Rural,No Education,Male,42,7,-65015,148328
14064,Rural,Incomplete Secondary,Female,15,0,-40325,173018
13911,Rural,Incomplete Secondary,Male,18,0,6344,219687
11031,Rural,No Education,Male,48,6,-44365,168978
11508,Urban,Incomplete Primary,Male,16,0,214424,427767
11288,Rural,No Education,Male,35,7,-95987,117356
5726,Urban,Incomplete Secondary,Male,18,0,241964,455307
11656,Rural,Complete Primary,Male,17,0,-68423,144920
2565,Urban,Incomplete Primary,Male,15,0,242898,456241
5251,Rural,No Education,Male,20,2,-53622,159721
1147,Rural,No Education,Female,18,1,-37453,175890
1938,Rural,Incomplete Secondary,Female,18,0,-34685,178658
7584,Urban,Incomplete Primary,Male,21,0,294006,507349
1032,Urban,Incomplete Primary,Male,18,0,32736,246079
3885,Urban,Incomplete Secondary,Female,16,0,266495,479838
8732,Rural,Incomplete Primary,Female,30,1,-38791,174552
13107,Rural,Incomplete Primary,Male,20,0,-65560,147783
13726,Rural,Incomplete Secondary,Female,28,0,5554,218897
10779,Rural,No Education,Male,48,4,-69536,143807
8846,Urban,Incomplete Primary,Male,15,0,35262,248605
8601,Rural,No Education,Male,35,4,-35111,178232
3859,Urban,Incomplete Primary,Male,18,0,258162,471505
97,Urban,Incomplete Primary,Male,30,4,178428,391771
14161,Rural,Incomplete Primary,Male,26,3,-76490,136853
3131,Rural,Incomplete Primary,Male,37,4,-55572,157771
2475,Rural,Incomplete Primary,Male,18,0,-42822,170521
3932,Rural,Incomplete Primary,Female,22,3,-26970,186373
2628,Urban,Incomplete Secondary,Female,21,1,134178,347521
3774,Urban,No Education,Female,43,2,120947,334290
12527,Rural,No Education,Male,24,5,-51841,161502
2240,Rural,No Education,Female,42,6,-28307,185036
10863,Rural,No Education,Female,20,1,-72487,140856
9214,Urban,Incomplete Secondary,Male,30,2,131654,344997
7802,Urban,Incomplete Secondary,Female,25,1,76478,289821
5387,Urban,Incomplete Secondary,Male,18,0,115265,328608
14426,Rural,No Education,Male,27,5,-59934,153409
3028,Rural,Incomplete Primary,Female,45,8,-30883,182460
9030,Rural,Incomplete Secondary,Male,29,0,-5151,208192
2390,Urban,Incomplete Primary,Male,47,4,76276,289619
8843,Urban,Incomplete Primary,Male,35,3,49690,263033
13498,Urban,No Education,Male,35,6,-62920,150423
1593,Rural,Incomplete Primary,Male,22,2,-12879,200464
2392,Urban,Higher,Male,29,0,152319,365662
3083,Rural,No Education,Male,38,9,-111807,101536
5748,Rural,No Education,Male,35,6,-23588,189755
12063,Rural,Incomplete Primary,Male,21,0,-42688,170655
4902,Urban,Incomplete Primary,Male,26,1,238790,452133
12688,Rural,No Education,Male,16,0,-46517,166826
11921,Rural,No Education,Female,35,7,-88415,124928
15403,Urban,Incomplete Primary,Female,49,1,130009,343352
7749,Urban,Incomplete Primary,Male,25,4,24552,237895
15458,Rural,Higher,Male,21,0,-24792,188551
2902,Rural,Incomplete Secondary,Male,16,0,-17522,195821
4100,Urban,No Education,Male,47,6,76387,289730
12629,Rural,No Education,Female,28,1,-47719,165624
12823,Rural,No Education,Female,23,0,-75122,138221
2541,Urban,Complete Primary,Female,23,0,174818,388161
11008,Urban,Incomplete Secondary,Female,20,0,8769,222112
8962,Urban,Incomplete Secondary,Female,45,1,193867,407210
5772,Rural,No Education,Male,40,6,12640,225983
9479,Urban,Incomplete Primary,Male,26,2,88111,301454
2355,Urban,Incomplete Primary,Female,40,2,235655,448998
8654,Rural,Incomplete Primary,Male,23,2,23844,237187
4827,Rural,No Education,Male,31,3,-63814,149529
13500,Rural,Incomplete Primary,Male,18,0,-26033,187310
12865,Urban,Incomplete Primary,Female,18,0,224748,438091
4185,Urban,No Education,Male,40,9,-38729,174614
13123,Rural,Incomplete Secondary,Female,18,0,-74073,139270
2577,Urban,Incomplete Primary,Female,15,0,276391,489734
7766,Rural,Incomplete Primary,Male,15,0,-77874,135469
10043,Urban,Incomplete Primary,Male,24,0,145129,358472
10506,Rural,No Education,Female,32,4,-68835,144508
14092,Rural,No Education,Female,39,8,-31111,182232
5815,Rural,Incomplete Primary,Female,25,3,-64992,148351
10685,Rural,No Education,Male,37,8,-67155,146188
1282,Urban,Incomplete Primary,Male,25,0,216744,430087
6536,Rural,Incomplete Primary,Female,30,5,-85943,127400
8350,Rural,Incomplete Primary,Female,44,2,-77365,135978
11787,Urban,Incomplete Primary,Male,26,2,175871,389214
12468,Urban,Incomplete Primary,Male,35,3,11576,224919
10672,Urban,Complete Primary,Male,19,1,100747,314090
5280,Rural,No Education,Male,25,0,-39555,173788
11619,Rural,No Education,Male,28,4,-95134,118209
14572,Urban,Incomplete Primary,Male,15,0,-2376,210967
7557,Rural,No Education,Male,39,5,-44846,168497
416,Urban,Incomplete Secondary,Male,27,1,115574,328917
4996,Rural,No Education,Female,22,1,-54027,159316
12415,Urban,No Education,Female,24,0,88955,302298
14021,Rural,Complete Primary,Male,22,2,-33952,179391
711,Rural,No Education,Male,28,3,-72259,141084
9038,Rural,Incomplete Primary,Male,31,5,-13679,199664
3529,Urban,Incomplete Primary,Male,45,4,269276,482619
4504,Urban,No Education,Female,17,1,-10975,202368
2529,Urban,Incomplete Secondary,Female,22,0,218742,432085
14457,Rural,No Education,Female,35,5,-53024,160319
5803,Urban,Incomplete Secondary,Female,25,0,102873,316216
5460,Urban,Incomplete Secondary,Male,30,3,13647,226990
2894,Rural,No Education,Male,30,3,-35642,177701
11536,Rural,No Education,Male,42,2,-47846,165497
15427,Rural,Incomplete Primary,Male,25,3,-66302,147041
7075,Urban,Higher,Male,30,1,267237,480580
14618,Rural,No Education,Male,31,6,-47900,165443
4748,Urban,Incomplete Primary,Male,33,3,129101,342444
4092,Urban,Incomplete Primary,Female,47,5,-29623,183720
10267,Rural,No Education,Female,22,2,-64057,149286
2889,Rural,No Education,Male,39,5,-38513,174830
12767,Rural,Incomplete Primary,Male,18,0,-74018,139325
1524,Urban,Higher,Female,22,0,158508,371851
5999,Urban,Higher,Male,40,3,254358,467701
13617,Urban,Complete Primary,Female,17,0,268675,482018
12880,Urban,Incomplete Primary,Male,17,0,307708,521051
1407,Urban,Complete Secondary,Male,26,1,205866,419209
6934,Urban,Incomplete Primary,Female,27,1,157146,370489
8700,Urban,No Education,Male,15,0,-72526,140817
13319,Urban,Higher,Female,24,0,123056,336399
8349,Rural,Complete Primary,Female,33,1,-80183,133160
9016,Rural,No Education,Male,28,7,-35143,178200
1812,Rural,No Education,Male,27,2,-118432,94911
15228,Rural,No Education,Male,43,5,-70791,142552
9241,Rural,Higher,Male,20,0,79196,292539
11528,Rural,No Education,Male,25,3,-41662,171681
12393,Rural,No Education,Female,35,2,-64853,148490
13654,Rural,Incomplete Primary,Male,34,7,-64017,149326
7414,Rural,Incomplete Primary,Female,19,0,-40073,173270
4768,Rural,No Education,Female,31,5,-42656,170687
11118,Rural,Incomplete Primary,Male,37,2,5430,218773
14311,Rural,Incomplete Primary,Male,18,1,-45436,167907
4862,Rural,Complete Primary,Male,24,1,-30316,183027
1487,Rural,No Education,Male,28,3,-33518,179825
9921,Rural,No Education,Male,43,7,-28390,184953
10899,Rural,Incomplete Primary,Female,30,4,-7527,205816
775,Rural,Incomplete Primary,Male,20,0,-99260,114083
1632,Rural,Higher,Male,20,0,-51643,161700
15197,Urban,Incomplete Secondary,Male,21,0,176356,389699
6493,Urban,Incomplete Secondary,Male,18,1,204685,418028
470,Rural,Incomplete Secondary,Female,23,0,-19423,193920
7640,Urban,Incomplete Secondary,Male,41,4,291506,504849
8705,Urban,Incomplete Secondary,Female,21,2,-17860,195483
9710,Rural,No Education,Male,44,5,-46930,166413
13362,Rural,No Education,Male,44,9,-71518,141825
11367,Urban,Higher,Female,25,0,156024,369367
7718,Rural,No Education,Female,33,6,-81905,131438
10336,Rural,Incomplete Primary,Female,18,0,-128677,84666
599,Rural,No Education,Male,39,7,-53937,159406
4563,Rural,No Education,Male,30,4,-62149,151194
7101,Urban,Higher,Male,27,2,229553,442896
11309,Urban,Incomplete Secondary,Male,28,2,158228,371571
7628,Urban,Incomplete Secondary,Female,15,0,250409,463752
4660,Rural,No Education,Male,19,0,-90030,123313
1906,Urban,Complete Primary,Male,19,1,41806,255149
14103,Rural,Incomplete Primary,Male,27,0,-29577,183766
8129,Rural,Higher,Male,22,0,-23631,189712
4685,Urban,Incomplete Primary,Female,23,3,71964,285307
14890,Rural,Incomplete Secondary,Male,19,0,-34351,178992
14299,Rural,Incomplete Primary,Male,39,6,-6178,207165
5831,Rural,No Education,Male,45,9,-61358,151985
9567,Rural,No Education,Female,21,0,-81378,131965
14060,Rural,No Education,Male,32,5,-66299,147044
9407,Urban,Higher,Male,30,0,161337,374680
7031,Urban,Incomplete Primary,Male,20,1,117961,331304
12899,Urban,Incomplete Secondary,Male,20,0,-5452,207891
5904,Rural,No Education,Male,40,6,-56918,156425
5435,Urban,Incomplete Secondary,Female,38,1,166257,379600
8206,Rural,No Education,Male,25,4,-63519,149824
8138,Rural,No Education,Female,49,0,-109634,103709
14993,Rural,Incomplete Secondary,Male,22,1,13277,226620
7248,Rural,Incomplete Primary,Female,16,0,-32668,180675
13893,Rural,No Education,Male,35,6,-102294,111049
15367,Rural,Incomplete Primary,Male,24,2,-66963,146380
2838,Rural,No Education,Male,32,5,-64762,148581
6979,Rural,No Education,Male,45,6,-35682,177661
3758,Urban,Incomplete Primary,Female,27,0,107320,320663
3219,Rural,Incomplete Primary,Male,21,0,-61463,151880
3574,Rural,Incomplete Secondary,Male,24,2,47213,260556
3133,Rural,No Education,Male,42,9,-26096,187247
6940,Urban,No Education,Female,38,2,60234,273577
3521,Urban,Incomplete Secondary,Male,42,3,203206,416549
8523,Rural,No Education,Male,40,7,-44822,168521
2589,Urban,Incomplete Primary,Female,15,0,213063,426406
3339,Rural,No Education,Female,45,4,-62646,150697
4696,Urban,No Education,Male,27,4,83334,296677
5364,Rural,No Education,Female,34,4,-40366,172977
3354,Rural,No Education,Male,28,4,-57852,155491
4309,Rural,Incomplete Primary,Male,15,0,-52097,161246
1759,Rural,No Education,Male,20,0,-102582,110761
12159,Rural,No Education,Male,38,7,-4291,209052
10857,Rural,Incomplete Primary,Male,22,1,-60839,152504
853,Rural,No Education,Male,36,6,-91489,121854
1495,Rural,No Education,Male,20,1,-56202,157141
9757,Rural,Incomplete Secondary,Female,22,0,-39855,173488
8622,Rural,Incomplete Primary,Male,19,1,-77302,136041
2465,Rural,Incomplete Primary,Male,28,2,-80999,132344
7989,Urban,Complete Secondary,Female,48,1,252313,465656
15477,Rural,No Education,Female,36,0,-22253,191090
12497,Rural,No Education,Male,28,5,-31239,182104
12284,Rural,Higher,Male,25,1,-49067,164276
7625,Urban,Incomplete Secondary,Male,15,0,276002,489345
7048,Urban,Incomplete Primary,Male,31,4,-56956,156387
8058,Urban,No Education,Female,45,1,14924,228267
14144,Rural,No Education,Male,25,1,-60904,152439
4609,Urban,Higher,Male,23,0,157386,370729
12218,Rural,No Education,Male,27,4,-12679,200664
15635,Urban,No Education,Female,30,0,89850,303193
12925,Urban,Incomplete Secondary,Male,45,2,181326,394669
501,Rural,No Education,Male,27,8,-2855,210488
10867,Urban,Incomplete Primary,Female,35,4,92373,305716
5501,Urban,Complete Secondary,Male,19,0,234749,448092
9559,Rural,No Education,Female,45,3,-82064,131279
1047,Urban,Incomplete Primary,Female,30,0,109404,322747
9007,Rural,No Education,Male,23,3,-38226,175117
2634,Urban,Incomplete Primary,Female,21,0,214408,427751
7641,Urban,Incomplete Primary,Male,19,0,291506,504849
11075,Rural,No Education,Male,36,7,-78613,134730
14819,Rural,No Education,Male,21,3,-45335,168008
12513,Rural,No Education,Male,18,0,-25873,187470
13577,Rural,No Education,Male,37,5,-27162,186181
8102,Rural,No Education,Male,20,0,-112089,101254
8052,Urban,Higher,Male,21,1,139503,352846
12962,Urban,Incomplete Secondary,Female,34,3,138261,351604
7972,Urban,Incomplete Secondary,Male,22,0,276847,490190
778,Rural,No Education,Female,37,7,-119180,94163
9397,Urban,Incomplete Primary,Male,18,0,-54441,158902
5484,Rural,No Education,Female,23,3,-51309,162034
12956,Urban,Incomplete Secondary,Male,18,0,149083,362426
4020,Rural,Incomplete Primary,Female,30,5,-51760,161583
1195,Rural,No Education,Male,18,0,-55921,157422
10687,Rural,No Education,Male,38,4,-78651,134692
52,Rural,No Education,Male,32,5,-30568,182775
9635,Rural,No Education,Male,36,8,-22747,190596
2305,Rural,No Education,Male,30,4,-30592,182751
10264,Rural,Incomplete Primary,Male,27,3,-62585,150758
9268,Rural,No Education,Male,28,3,-31397,181946
6089,Urban,No Education,Male,32,0,169497,382840
1114,Urban,Higher,Female,23,0,147497,360840
2983,Rural,No Education,Male,33,7,-27134,186209
657,Urban,Higher,Male,24,2,290326,503669
3255,Rural,No Education,Male,20,2,-111579,101764
5923,Rural,No Education,Male,35,6,-31425,181918
1188,Rural,No Education,Male,40,7,-15447,197896
15583,Rural,No Education,Male,32,7,-46003,167340
11733,Rural,No Education,Female,25,1,-113067,100276
13558,Rural,No Education,Male,15,0,-48800,164543
566,Rural,Incomplete Primary,Female,15,0,-52130,161213
4119,Rural,No Education,Male,26,2,-57351,155992
9552,Rural,No Education,Male,40,5,-32336,181007
841,Rural,No Education,Male,35,5,-20913,192430
3889,Rural,No Education,Male,45,7,-38265,175078
1643,Rural,No Education,Female,16,0,-59921,153422
15097,Rural,No Education,Male,25,3,-61178,152165
5147,Rural,No Education,Male,23,3,-68987,144356
13436,Rural,Incomplete Primary,Male,30,3,-31271,182072
2667,Urban,Incomplete Primary,Female,32,1,112739,326082
1973,Urban,Incomplete Secondary,Female,16,0,216333,429676
7202,Urban,Incomplete Primary,Male,15,0,15569,228912
8635,Rural,Incomplete Primary,Female,15,0,-40271,173072
1150,Rural,Incomplete Secondary,Female,18,0,-48098,165245
4784,Rural,No Education,Female,31,4,-34377,178966
4093,Urban,Complete Secondary,Male,41,2,101200,314543
10811,Rural,Incomplete Primary,Female,16,0,-65618,147725
13313,Urban,Incomplete Secondary,Male,17,0,175772,389115
766,Rural,Incomplete Primary,Male,28,3,-15943,197400
5031,Rural,Incomplete Primary,Male,16,0,-56769,156574
8241,Urban,Complete Primary,Male,16,0,189846,403189
6518,Rural,No Education,Male,38,7,-101428,111915
3873,Urban,Higher,Male,45,3,224017,437360
6159,Rural,No Education,Male,38,6,-61487,151856
8826,Urban,No Education,Male,47,6,76361,289704
9262,Rural,No Education,Male,28,1,-16734,196609
2621,Urban,Incomplete Primary,Male,24,0,129103,342446
8690,Urban,No Education,Female,41,7,-24834,188509
9840,Rural,Incomplete Primary,Male,34,6,-60665,152678
3027,Rural,No Education,Male,24,0,23433,236776
5206,Rural,Incomplete Primary,Female,17,0,-10776,202567
4103,Urban,No Education,Male,28,3,-86054,127289
13788,Rural,Incomplete Primary,Female,25,1,-56495,156848
14825,Rural,No Education,Male,49,9,-24729,188614
11782,Rural,Incomplete Secondary,Male,21,0,-55402,157941
7921,Rural,No Education,Male,42,10,-18512,194831
6248,Rural,No Education,Male,31,4,-67495,145848
8160,Rural,No Education,Male,35,4,-77627,135716
6699,Rural,No Education,Female,18,0,-145606,67737
2686,Urban,Higher,Female,30,0,142268,355611
9826,Rural,No Education,Male,30,1,-62619,150724
14616,Rural,Incomplete Primary,Male,16,0,-18943,194400
7473,Urban,Incomplete Secondary,Male,20,1,171395,384738
912,Rural,No Education,Male,25,2,-59478,153865
8822,Urban,Incomplete Primary,Female,20,1,14687,228030
8553,Urban,No Education,Female,45,4,145340,358683
13336,Urban,Incomplete Secondary,Male,28,0,190422,403765
7761,Rural,Incomplete Primary,Male,19,1,-51910,161433
1346,Urban,Incomplete Primary,Male,34,1,197466,410809
1445,Urban,Complete Secondary,Female,28,1,114617,327960
13489,Urban,No Education,Male,35,7,-91289,122054
3500,Urban,Higher,Male,23,0,216839,430182
7444,Rural,No Education,Male,16,0,-110565,102778
6527,Rural,No Education,Female,20,0,-57178,156165
13228,Urban,Complete Primary,Female,48,3,209461,422804
6324,Urban,Incomplete Primary,Male,28,2,79814,293157
2423,Rural,No Education,Female,18,0,-108539,104804
13398,Urban,Incomplete Primary,Female,21,0,-37717,175626
2733,Rural,Incomplete Primary,Male,19,0,-48376,164967
81,Rural,No Education,Female,27,2,-131143,82200
4218,Urban,Incomplete Primary,Female,47,1,137551,350894
14022,Rural,Incomplete Primary,Male,21,0,-33952,179391
10958,Rural,No Education,Male,29,4,-62741,150602
9813,Rural,No Education,Male,30,3,-55976,157367
5362,Rural,Incomplete Secondary,Male,15,0,-13727,199616
12352,Rural,Incomplete Primary,Male,22,1,-123668,89675
6473,Rural,Incomplete Primary,Male,16,0,-50646,162697
4740,Urban,Higher,Female,25,0,145089,358432
13866,Rural,No Education,Female,30,0,-43468,169875
1573,Urban,No Education,Male,38,6,101495,314838
13611,Urban,Higher,Male,24,0,205563,418906
880,Rural,No Education,Female,40,9,-126800,86543
1579,Rural,Incomplete Primary,Male,35,3,-24477,188866
7093,Urban,Higher,Female,26,0,273810,487153
1510,Rural,No Education,Male,37,6,-35454,177889
1897,Urban,Higher,Female,28,1,200499,413842
7933,Rural,No Education,Male,46,12,-128147,85196
8957,Urban,Incomplete Secondary,Male,15,0,241840,455183
4113,Rural,No Education,Male,28,2,-65489,147854
8874,Rural,No Education,Male,42,6,-29565,183778
1846,Rural,No Education,Female,49,7,16982,230325
15284,Rural,No Education,Female,20,0,-94144,119199
12715,Rural,No Education,Male,30,2,-29319,184024
12793,Rural,No Education,Male,30,5,-55472,157871
7255,Rural,Incomplete Primary,Male,25,1,-48013,165330
13661,Rural,No Education,Male,40,6,-40874,172469
5712,Urban,Higher,Female,24,0,111392,324735
4743,Urban,Incomplete Primary,Female,42,1,136756,350099
5956,Rural,No Education,Male,35,6,-75348,137995
14551,Rural,No Education,Female,30,5,-146097,67246
13754,Urban,Incomplete Secondary,Male,26,3,29532,242875
8417,Rural,No Education,Male,30,4,-69516,143827
14775,Urban,Higher,Male,24,0,163201,376544
10807,Rural,Incomplete Primary,Female,22,3,-75735,137608
6389,Urban,No Education,Male,16,0,82786,296129
3615,Urban,Higher,Male,31,0,222628,435971
8458,Rural,No Education,Male,20,1,-131531,81812
2109,Rural,Incomplete Secondary,Male,21,0,-64735,148608
13708,Rural,Incomplete Primary,Female,15,0,-12123,201220
5136,Rural,No Education,Male,30,7,-63776,149567
15629,Rural,No Education,Male,35,0,-79103,134240
8655,Rural,No Education,Male,19,1,-10946,202397
4697,Urban,Incomplete Primary,Male,23,0,75708,289051
12142,Rural,Incomplete Primary,Male,37,6,-12146,201197
11298,Rural,No Education,Male,27,4,-76562,136781
5837,Rural,No Education,Male,32,8,-69220,144123
6828,Rural,Incomplete Primary,Male,25,0,-52188,161155
5928,Rural,Incomplete Primary,Male,18,1,-56100,157243
13837,Rural,No Education,Female,22,4,-136559,76784
8834,Urban,No Education,Female,32,2,26451,239794
8659,Rural,No Education,Male,29,2,-35022,178321
14674,Rural,Incomplete Primary,Male,19,0,-75551,137792
4326,Rural,No Education,Male,45,4,-100337,113006
3220,Rural,No Education,Female,46,4,-63770,149573
8249,Rural,No Education,Female,44,5,-14520,198823
12319,Urban,Incomplete Secondary,Female,15,0,161289,374632
5341,Urban,Higher,Male,27,0,97644,310987
9922,Rural,Incomplete Secondary,Male,21,1,34439,247782
1194,Rural,No Education,Male,35,6,-55921,157422
46,Rural,No Education,Male,27,2,-30753,182590
15621,Rural,No Education,Male,25,1,-68394,144949
977,Rural,No Education,Male,30,3,-37040,176303
8147,Rural,No Education,Male,20,2,-98050,115293
2964,Rural,Incomplete Primary,Male,20,0,-30254,183089
6561,Rural,No Education,Male,21,1,-23370,189973
1585,Rural,Incomplete Secondary,Male,25,2,-19720,193623
14151,Rural,Complete Primary,Male,16,0,-58147,155196
4516,Rural,No Education,Male,20,1,-64857,148486
15146,Urban,Incomplete Secondary,Female,22,0,3685,217028
10166,Rural,Incomplete Primary,Male,20,1,-52746,160597
1976,Urban,Higher,Female,27,0,87550,300893
3913,Rural,No Education,Male,43,5,-48750,164593
12362,Rural,No Education,Female,23,2,-114428,98915
12817,Rural,No Education,Male,40,8,-89170,124173
4412,Urban,Incomplete Primary,Male,45,8,160157,373500
13469,Rural,No Education,Male,28,4,-56338,157005
7402,Urban,Higher,Female,21,1,69520,282863
13254,Rural,Incomplete Primary,Male,19,0,-41775,171568
10429,Rural,No Education,Male,21,2,-79546,133797
12227,Rural,No Education,Male,33,6,26027,239370
12359,Rural,No Education,Male,22,1,-55827,157516
2841,Rural,No Education,Male,49,7,9253,222596
10878,Urban,Incomplete Primary,Female,23,1,52154,265497
5770,Rural,Complete Primary,Male,16,0,-71940,141403
11296,Rural,Higher,Female,23,0,-24386,188957
14276,Urban,No Education,Female,29,4,-84232,129111
13115,Rural,No Education,Male,38,3,-45904,167439
8247,Urban,Incomplete Secondary,Male,19,0,237428,450771
8012,Rural,Incomplete Primary,Female,30,0,-29885,183458
7817,Urban,No Education,Female,29,6,-48714,164629
10080,Rural,Incomplete Primary,Male,16,0,-15150,198193
13040,Urban,Incomplete Primary,Male,33,4,-14240,199103
7540,Rural,No Education,Male,21,1,-47620,165723
4506,Urban,Complete Primary,Male,18,0,98948,312291
9754,Rural,Incomplete Primary,Male,20,0,-9984,203359
38,Rural,Incomplete Primary,Male,20,2,-101166,112177
577,Urban,No Education,Female,34,2,10700,224043
5305,Rural,Incomplete Primary,Female,30,2,-93552,119791
3989,Rural,Incomplete Primary,Male,24,4,-51234,162109
13811,Urban,No Education,Female,35,6,61181,274524
714,Rural,No Education,Male,48,8,-67925,145418
15076,Rural,No Education,Female,39,4,-55977,157366
10077,Rural,Incomplete Primary,Male,16,0,-31661,181682
13937,Rural,Incomplete Primary,Male,30,6,-68916,144427
2336,Rural,Incomplete Primary,Male,15,0,-42611,170732
4900,Urban,Incomplete Primary,Male,16,0,210712,424055
5221,Rural,No Education,Male,29,1,-42999,170344
4421,Urban,Incomplete Primary,Male,19,0,100741,314084
9864,Rural,No Education,Male,30,6,-28108,185235
7804,Urban,No Education,Female,30,3,38471,251814
882,Rural,No Education,Female,31,2,-151877,61466
4901,Urban,Incomplete Primary,Male,28,2,238790,452133
568,Rural,No Education,Male,38,5,-30440,182903
10464,Rural,Incomplete Primary,Male,24,0,-57732,155611
11819,Rural,No Education,Male,25,2,-102784,110559
2246,Rural,Incomplete Primary,Male,22,3,-51880,161463
5310,Rural,Incomplete Primary,Male,15,0,-73872,139471
11360,Urban,Higher,Female,28,1,126105,339448
4166,Urban,Incomplete Primary,Male,16,0,11734,225077
8531,Rural,No Education,Male,32,6,964,214307
12034,Rural,No Education,Female,33,0,-17462,195881
10543,Rural,No Education,Female,30,4,-78978,134365
9061,Rural,Incomplete Primary,Male,21,0,-36666,176677
240,Urban,Incomplete Primary,Male,25,0,272293,485636
5752,Rural,Complete Primary,Male,22,1,36467,249810
9195,Rural,No Education,Male,16,0,-66172,147171
8266,Rural,Incomplete Secondary,Male,22,1,-40429,172914
10743,Urban,Incomplete Primary,Male,18,0,184046,397389
1598,Rural,No Education,Male,34,1,-59653,153690
10126,Rural,Incomplete Secondary,Female,24,2,-76064,137279
10342,Urban,Higher,Female,29,1,238190,451533
1902,Urban,Incomplete Primary,Female,29,1,186946,400289
1181,Rural,Incomplete Primary,Male,15,0,-32286,181057
12148,Rural,Incomplete Primary,Male,17,0,-23928,189415
5845,Rural,No Education,Male,40,7,-44810,168533
4303,Rural,No Education,Male,42,4,-57807,155536
